ID	noGenes	noSamples	Species	Tissues	GO.BP.ID	GO.BP.p	GO.BP.adj.p	GO.CC.ID	GO.CC.p	GO.CC.adj.p	GO.MF.ID	GO.MF.p	GO.MF.adj.p	KEGG.ID	KEGG.p	KEGG.adj.p	CHR	CHR.p	CHR.adj.p	Genes	Samples
32	16	8	mmu	ht;kd;lv	GO:0006325	0,002200062250715	0,075672272593001	GO:0031234	0,006095069167297	0,072337470103166	GO:0005324	0,002965473416649	0,076039023392535	533	0,012019099759456	0,1836142756985	3	0,08509122547966	0,999927259622818	ENSG00000132964;ENSG00000145384;ENSG00000117411;ENSG00000144771;ENSG00000069869;ENSG00000122299;ENSG00000188822;ENSG00000024048;ENSG00000102038;ENSG00000129048;ENSG00000141579;ENSG00000123096;ENSG00000163875;ENSG00000198060;ENSG00000140006;ENSG00000184897	mmu_ht_m2_ca1;mmu_ht_m1_ca1;mmu_ht_f_ca1;mmu_kd_m1_ca1;mmu_kd_m2_ca1;mmu_lv_m2_ca1;mmu_lv_m1_ca1;mmu_lv_f_ca1
33	26	6	gga	ht;kd;lv	GO:0002831	6,70E-06	0,000893901971656	GO:0005576	0,001457189405045	0,024428681620095	GO:0019955	0,000616256229745	0,026036422965373	5330	2,88E-06	0,000364577723914	22	0,082410149725561	0,999927259622818	ENSG00000113302;ENSG00000163106;ENSG00000157211;ENSG00000154143;ENSG00000164485;ENSG00000113108;ENSG00000100105;ENSG00000115421;ENSG00000170615;ENSG00000162624;ENSG00000177646;ENSG00000131686;ENSG00000137747;ENSG00000139515;ENSG00000122711;ENSG00000139780;ENSG00000141655;ENSG00000124882;ENSG00000182795;ENSG00000164253;ENSG00000153574;ENSG00000163600;ENSG00000102245;ENSG00000178562;ENSG00000155034;ENSG00000177096	gga_ht_m_ca1;gga_ht_f_ca1;gga_kd_m_ca1;gga_kd_f_ca1;gga_lv_m_ca1;gga_lv_f_ca1
34	12	7	hsa;ptr;ppa;ggo;mml	ts	GO:0007600	0,003791822783062	0,10718973456604	GO:0016021	0,002935311930465	0,041977697026507	GO:0004978	0,002118195297607	0,061751844206882	4740	0,012029966811123	0,183634606340386	18	0,017342706455504	0,730071997562326	ENSG00000148602;ENSG00000101146;ENSG00000137975;ENSG00000005189;ENSG00000124818;ENSG00000167210;ENSG00000185231;ENSG00000121634;ENSG00000166450;ENSG00000111305;ENSG00000137707;ENSG00000154227	hsa_ts_m2_ca1;hsa_ts_m1_ca1;ptr_ts_m_ca1;ppa_ts_m_ca1;ggo_ts_m_ca1;mml_ts_m1_ca1;mml_ts_m2_ca1
35	37	5	mmu;mdo	kd	GO:0030001	4,01E-06	0,000583657066303	GO:0031224	3,27E-05	0,001104669821235	GO:0005198	0,000381644790448	0,018069966615682	4514	0,009486061393305	0,161083193315862	22	0,030188983647149	0,850898999125914	ENSG00000133116;ENSG00000182271;ENSG00000081800;ENSG00000170044;ENSG00000185339;ENSG00000148942;ENSG00000118454;ENSG00000104413;ENSG00000070882;ENSG00000164007;ENSG00000145779;ENSG00000138784;ENSG00000036565;ENSG00000147003;ENSG00000145103;ENSG00000131183;ENSG00000120087;ENSG00000113946;ENSG00000036828;ENSG00000138798;ENSG00000151704;ENSG00000118762;ENSG00000108244;ENSG00000081052;ENSG00000169031;ENSG00000137270;ENSG00000141434;ENSG00000112818;ENSG00000125255;ENSG00000167767;ENSG00000086991;ENSG00000119121;ENSG00000197353;ENSG00000162813;ENSG00000099994;ENSG00000118017;ENSG00000100373	mmu_kd_m1_ca1;mmu_kd_m2_ca1;mmu_kd_f_ca1;mdo_kd_m_ca1;mdo_kd_f_ca1
36	41	5	hsa;mml;mmu	ht	GO:0061061	1,60E-06	0,000273712877512	GO:0030016	1,13E-13	3,89E-11	GO:0008307	0,000128526926344	0,008029818134542	5410	1,73E-05	0,001614487949506	3	0,05120583211931	0,954808767979514	ENSG00000168530;ENSG00000198336;ENSG00000163380;ENSG00000170807;ENSG00000197296;ENSG00000174429;ENSG00000154415;ENSG00000165192;ENSG00000103966;ENSG00000144771;ENSG00000157119;ENSG00000102683;ENSG00000140795;ENSG00000145949;ENSG00000129749;ENSG00000163833;ENSG00000141052;ENSG00000170681;ENSG00000006576;ENSG00000105953;ENSG00000148677;ENSG00000163820;ENSG00000164440;ENSG00000187079;ENSG00000186628;ENSG00000185761;ENSG00000134571;ENSG00000081248;ENSG00000174437;ENSG00000120457;ENSG00000163217;ENSG00000138347;ENSG00000121743;ENSG00000163827;ENSG00000198812;ENSG00000122477;ENSG00000137177;ENSG00000168263;ENSG00000170891;ENSG00000170417;ENSG00000165917	hsa_ht_m1_ca1;mml_ht_f_ca1;mmu_ht_m2_ca1;mmu_ht_m1_ca1;mmu_ht_f_ca1
37	35	15	hsa;ptr;ppa;ppy;mml;mmu;mdo;oan	lv	GO:0042060	7,16E-10	4,28E-07	GO:0005576	1,17E-11	2,77E-09	GO:0004866	1,95E-09	1,35E-06	4610	4,23E-11	2,33E-08	4	0,073707303058072	0,999927259622818	ENSG00000137561;ENSG00000113905;ENSG00000124713;ENSG00000157131;ENSG00000169856;ENSG00000151790;ENSG00000171557;ENSG00000163631;ENSG00000171564;ENSG00000198650;ENSG00000151224;ENSG00000106927;ENSG00000019991;ENSG00000101981;ENSG00000180210;ENSG00000126231;ENSG00000122787;ENSG00000080618;ENSG00000138075;ENSG00000140093;ENSG00000128802;ENSG00000116833;ENSG00000106804;ENSG00000117601;ENSG00000036473;ENSG00000017427;ENSG00000084110;ENSG00000110169;ENSG00000090512;ENSG00000145826;ENSG00000139209;ENSG00000140107;ENSG00000072080;ENSG00000172497;ENSG00000101323	hsa_lv_m1_ca1;ptr_lv_m_ca1;ppa_lv_m_ca1;ppa_lv_f_ca1;ppy_lv_m_ca1;ppy_lv_f_ca1;mml_lv_m_ca1;mml_lv_f_ca1;mmu_lv_m2_ca1;mmu_lv_m1_ca1;mmu_lv_f_ca1;mdo_lv_m_ca1;mdo_lv_f_ca1;oan_lv_m_ca1;oan_lv_f_ca1
38	15	9	mml;mmu;mdo;oan	lv	GO:0006520	5,44E-06	0,000748030198548	GO:0009348	0,002848423194303	0,041010186795763	GO:0016597	3,62E-05	0,00300843680096	270	0,001405249875366	0,047640897695774	12	0,035248791829686	0,86155742822311	ENSG00000137561;ENSG00000112293;ENSG00000124713;ENSG00000169856;ENSG00000198650;ENSG00000151224;ENSG00000106804;ENSG00000036473;ENSG00000084110;ENSG00000172345;ENSG00000221947;ENSG00000090512;ENSG00000166148;ENSG00000145826;ENSG00000139209	mml_lv_m_ca1;mml_lv_f_ca1;mmu_lv_m2_ca1;mmu_lv_m1_ca1;mmu_lv_f_ca1;mdo_lv_m_ca1;mdo_lv_f_ca1;oan_lv_m_ca1;oan_lv_f_ca1
39	14	12	hsa;ptr;ppa;ggo;ppy;mml	lv	GO:0032924	0,000355145004787	0,020792871967976	GO:0009897	0,00031384267408	0,007237137271349	GO:0032403	0,002460350335207	0,067903936952081	4610	0,000140273556539	0,008708263607323	2	0,077376674365618	0,999927259622818	ENSG00000100385;ENSG00000124120;ENSG00000102967;ENSG00000021852;ENSG00000171557;ENSG00000115590;ENSG00000106927;ENSG00000080618;ENSG00000138075;ENSG00000159261;ENSG00000128802;ENSG00000134363;ENSG00000169903;ENSG00000144481	hsa_lv_m1_ca1;hsa_lv_m2_ca1;ptr_lv_m_ca1;ptr_lv_f_ca1;ppa_lv_m_ca1;ppa_lv_f_ca1;ggo_lv_m_ca1;ggo_lv_f_ca1;ppy_lv_m_ca1;ppy_lv_f_ca1;mml_lv_m_ca1;mml_lv_f_ca1
40	22	4	mmu;gga	ts	GO:0048513	3,88E-06	0,000568524833446	GO:0019718	0,003458799593082	0,04756596256843	GO:0003677	0,003962143026299	0,091490276149426	4080	0,020728243728134	0,245406348202154	17	0,023041413660645	0,783536804271828	ENSG00000204952;ENSG00000143494;ENSG00000135577;ENSG00000106477;ENSG00000111046;ENSG00000111049;ENSG00000025800;ENSG00000174343;ENSG00000066279;ENSG00000073282;ENSG00000108255;ENSG00000107807;ENSG00000186185;ENSG00000178125;ENSG00000185002;ENSG00000175097;ENSG00000146857;ENSG00000153930;ENSG00000165990;ENSG00000080802;ENSG00000165164;ENSG00000054796	mmu_ts_m1_ca1;mmu_ts_m2_ca1;gga_ts_m1_ca1;gga_ts_m2_ca1
41	29	3	mmu	ht	GO:0007271	0,001154075032263	0,048844794928976	GO:0016528	0,000946996154749	0,017384629531457	GO:0005261	0,003849329688918	0,089717170265524	4260	0,004378172849487	0,099596320704243	11	0,020777447648766	0,76379068117294	ENSG00000168530;ENSG00000132964;ENSG00000163380;ENSG00000165192;ENSG00000103966;ENSG00000144771;ENSG00000164142;ENSG00000171109;ENSG00000116679;ENSG00000145949;ENSG00000129749;ENSG00000175564;ENSG00000141052;ENSG00000135766;ENSG00000006576;ENSG00000105953;ENSG00000122299;ENSG00000164440;ENSG00000185442;ENSG00000182985;ENSG00000081248;ENSG00000174437;ENSG00000120457;ENSG00000198812;ENSG00000168263;ENSG00000172061;ENSG00000170891;ENSG00000165917;ENSG00000184897	mmu_ht_m2_ca1;mmu_ht_m1_ca1;mmu_ht_f_ca1
42	26	6	mdo;oan;gga	kd	GO:0048704	0,005064997180174	0,127117398607728	GO:0031526	0,001318448786257	0,022552215293999	GO:0015293	0,00268212816206	0,071520648549646	4950	0,019178355443921	0,235302963750149	5	0,166275931632819	0,999927259622818	ENSG00000119943;ENSG00000139304;ENSG00000133937;ENSG00000180730;ENSG00000182631;ENSG00000168679;ENSG00000107611;ENSG00000124812;ENSG00000169435;ENSG00000164007;ENSG00000112077;ENSG00000131183;ENSG00000198643;ENSG00000146955;ENSG00000125508;ENSG00000128710;ENSG00000197705;ENSG00000164749;ENSG00000137747;ENSG00000112246;ENSG00000174358;ENSG00000106541;ENSG00000163428;ENSG00000159212;ENSG00000168447;ENSG00000124882	mdo_kd_m_ca1;mdo_kd_f_ca1;oan_kd_m_ca1;oan_kd_f_ca1;gga_kd_m_ca1;gga_kd_f_ca1
43	16	9	mmu;mdo;oan;gga	ts	GO:0000279	5,10E-06	0,00071167360874	GO:0043228	0,00142025682439	0,023932421459721	GO:0003777	0,001702164750293	0,053294701526856	4114	0,023522316043426	0,262356594918312	1	0,018306120070529	0,74190952459753	ENSG00000137074;ENSG00000131951;ENSG00000165325;ENSG00000162843;ENSG00000077935;ENSG00000066279;ENSG00000186185;ENSG00000188306;ENSG00000118193;ENSG00000178125;ENSG00000185480;ENSG00000094975;ENSG00000162592;ENSG00000146857;ENSG00000054796;ENSG00000136122	mmu_ts_m1_ca1;mmu_ts_m2_ca1;mdo_ts_m2_ca1;mdo_ts_m1_ca1;oan_ts_m3_ca1;oan_ts_m1_ca1;oan_ts_m2_ca1;gga_ts_m1_ca1;gga_ts_m2_ca1
44	38	13	hsa;ptr;ppa;ggo;ppy;mml	kd	GO:0007588	8,86E-07	0,000169764918925	GO:0016324	1,29E-07	9,71E-06	GO:0003700	3,98E-05	0,003221495327154	4960	0,000313022677611	0,016357452351172	11	0,058535208077196	0,975045017952667	ENSG00000141401;ENSG00000116218;ENSG00000137673;ENSG00000166415;ENSG00000111199;ENSG00000176387;ENSG00000153246;ENSG00000107485;ENSG00000148942;ENSG00000014257;ENSG00000147606;ENSG00000106128;ENSG00000197943;ENSG00000155066;ENSG00000180316;ENSG00000140519;ENSG00000015413;ENSG00000116183;ENSG00000120087;ENSG00000113946;ENSG00000152953;ENSG00000136944;ENSG00000137251;ENSG00000153807;ENSG00000074410;ENSG00000151704;ENSG00000180251;ENSG00000168269;ENSG00000135374;ENSG00000170166;ENSG00000159263;ENSG00000174358;ENSG00000105929;ENSG00000164251;ENSG00000115112;ENSG00000083307;ENSG00000111319;ENSG00000086991	hsa_kd_m2_ca1;hsa_kd_m1_ca1;hsa_kd_f_ca1;ptr_kd_m_ca1;ptr_kd_f_ca1;ppa_kd_m_ca1;ppa_kd_f_ca1;ggo_kd_m_ca1;ggo_kd_f_ca1;ppy_kd_m_ca1;ppy_kd_f_ca1;mml_kd_m_ca1;mml_kd_f_ca1
45	20	11	hsa;ptr;ppa;ggo;ppy;mml	cb	GO:0007399	8,88E-06	0,001126618728496	GO:0031225	0,007017640786615	0,080192228578229	GO:0003700	0,001521463922682	0,049389114317969	4810	0,022955412145067	0,258884437960041	20	0,115454445995539	0,999927259622818	ENSG00000151812;ENSG00000178172;ENSG00000180660;ENSG00000198795;ENSG00000100987;ENSG00000169427;ENSG00000080644;ENSG00000156299;ENSG00000196132;ENSG00000078900;ENSG00000109943;ENSG00000007372;ENSG00000134115;ENSG00000137877;ENSG00000138675;ENSG00000174963;ENSG00000086570;ENSG00000146386;ENSG00000112139;ENSG00000165066	hsa_cb_m_ca1;hsa_cb_f_ca1;ptr_cb_m_ca1;ptr_cb_f_ca1;ppa_cb_m_ca1;ppa_cb_f_ca1;ggo_cb_m_ca1;ggo_cb_f_ca1;ppy_cb_f_ca1;mml_cb_m_ca1;mml_cb_f_ca1
46	38	10	ggo	br;cb;ht;kd;lv	GO:0031146	0,001773664790723	0,065480159386749	GO:0019005	0,00234854154518	0,035448210884291	GO:0016776	0,002816213157036	0,073518535270273	4710	0,003000823171844	0,077664055463142	7	0,007616399143934	0,540184830588829	ENSG00000178460;ENSG00000012963;ENSG00000157833;ENSG00000103591;ENSG00000151062;ENSG00000156510;ENSG00000196236;ENSG00000187959;ENSG00000160957;ENSG00000143156;ENSG00000240344;ENSG00000080166;ENSG00000055130;ENSG00000164051;ENSG00000126226;ENSG00000167995;ENSG00000161896;ENSG00000138018;ENSG00000161202;ENSG00000164306;ENSG00000095139;ENSG00000133256;ENSG00000144810;ENSG00000100124;ENSG00000006451;ENSG00000163808;ENSG00000137809;ENSG00000090266;ENSG00000153207;ENSG00000111364;ENSG00000205639;ENSG00000106244;ENSG00000140400;ENSG00000113638;ENSG00000183798;ENSG00000174177;ENSG00000106246;ENSG00000170946	ggo_br_m_ca1;ggo_br_f_ca1;ggo_cb_m_ca1;ggo_cb_f_ca1;ggo_ht_m_ca1;ggo_ht_f_ca1;ggo_kd_m_ca1;ggo_kd_f_ca1;ggo_lv_m_ca1;ggo_lv_f_ca1
47	57	13	hsa;ptr;ggo;ppy;mml;mmu;mdo	kd	GO:0007588	1,34E-10	9,83E-08	GO:0016324	5,42E-10	8,54E-08	GO:0022857	2,39E-07	6,09E-05	4960	2,44E-07	4,64E-05	5	0,197837165646705	0,999927259622818	ENSG00000133116;ENSG00000182271;ENSG00000158296;ENSG00000081800;ENSG00000116218;ENSG00000166415;ENSG00000111199;ENSG00000185339;ENSG00000176387;ENSG00000107485;ENSG00000148942;ENSG00000168679;ENSG00000104413;ENSG00000107611;ENSG00000147606;ENSG00000006747;ENSG00000164007;ENSG00000155066;ENSG00000147003;ENSG00000173068;ENSG00000140519;ENSG00000015413;ENSG00000145103;ENSG00000131183;ENSG00000153071;ENSG00000120087;ENSG00000113946;ENSG00000122861;ENSG00000163545;ENSG00000036828;ENSG00000137251;ENSG00000153807;ENSG00000138798;ENSG00000074410;ENSG00000151704;ENSG00000168269;ENSG00000135373;ENSG00000135374;ENSG00000158089;ENSG00000184012;ENSG00000112246;ENSG00000170166;ENSG00000174358;ENSG00000021488;ENSG00000081052;ENSG00000169031;ENSG00000105929;ENSG00000125255;ENSG00000164251;ENSG00000072840;ENSG00000115112;ENSG00000083307;ENSG00000166828;ENSG00000111319;ENSG00000168447;ENSG00000086991;ENSG00000099994	hsa_kd_m2_ca1;hsa_kd_m1_ca1;hsa_kd_f_ca1;ptr_kd_m_ca1;ggo_kd_m_ca1;ppy_kd_m_ca1;mml_kd_m_ca1;mml_kd_f_ca1;mmu_kd_m1_ca1;mmu_kd_m2_ca1;mmu_kd_f_ca1;mdo_kd_m_ca1;mdo_kd_f_ca1
48	11	6	mmu;mdo;gga	ts	GO:0000012	0,003167418865844	0,095667672270991	GO:0005694	0,001394007669128	0,023571481127678	GO:0019204	0,001270917178564	0,04360357033325	NA	NA	NA	11	0,015494935511258	0,688148033773634	ENSG00000137074;ENSG00000143494;ENSG00000165325;ENSG00000129173;ENSG00000186185;ENSG00000165120;ENSG00000110060;ENSG00000034063;ENSG00000165990;ENSG00000165164;ENSG00000054796	mmu_ts_m1_ca1;mmu_ts_m2_ca1;mdo_ts_m2_ca1;mdo_ts_m1_ca1;gga_ts_m1_ca1;gga_ts_m2_ca1
49	53	11	hsa;ptr;ppa;ggo;ppy;mml;mdo	kd	GO:0007588	6,83E-11	5,50E-08	GO:0016324	7,34E-12	1,78E-09	GO:0022857	9,06E-08	2,85E-05	4960	3,35E-07	5,95E-05	16	0,076530535909769	0,999927259622818	ENSG00000133116;ENSG00000100079;ENSG00000182271;ENSG00000081800;ENSG00000116218;ENSG00000181634;ENSG00000166415;ENSG00000111199;ENSG00000176387;ENSG00000107485;ENSG00000148942;ENSG00000168679;ENSG00000104413;ENSG00000107611;ENSG00000147606;ENSG00000006747;ENSG00000164007;ENSG00000197943;ENSG00000155066;ENSG00000180316;ENSG00000140519;ENSG00000015413;ENSG00000145103;ENSG00000131183;ENSG00000122121;ENSG00000153071;ENSG00000120087;ENSG00000113946;ENSG00000136944;ENSG00000036828;ENSG00000137251;ENSG00000153807;ENSG00000138798;ENSG00000074410;ENSG00000151704;ENSG00000180251;ENSG00000168269;ENSG00000135374;ENSG00000112246;ENSG00000170166;ENSG00000174358;ENSG00000021488;ENSG00000169031;ENSG00000105929;ENSG00000164251;ENSG00000115112;ENSG00000083307;ENSG00000166828;ENSG00000111319;ENSG00000168447;ENSG00000147614;ENSG00000086991;ENSG00000099994	hsa_kd_m2_ca1;hsa_kd_m1_ca1;hsa_kd_f_ca1;ptr_kd_m_ca1;ppa_kd_f_ca1;ggo_kd_m_ca1;ppy_kd_m_ca1;mml_kd_m_ca1;mml_kd_f_ca1;mdo_kd_m_ca1;mdo_kd_f_ca1
50	38	10	gga	br;cb;ht;kd;lv	GO:0032735	9,96E-05	0,007790826507702	GO:0005634	0,0049917063118	0,062385666037522	GO:0004667	0,005930946833298	0,111242105239624	4660	0,002925637456444	0,076286442356157	7	0,020124667669482	0,75622187768199	ENSG00000130520;ENSG00000100479;ENSG00000171792;ENSG00000132128;ENSG00000163106;ENSG00000141977;ENSG00000215897;ENSG00000140968;ENSG00000164815;ENSG00000157211;ENSG00000169684;ENSG00000165632;ENSG00000154143;ENSG00000168385;ENSG00000089876;ENSG00000100105;ENSG00000115421;ENSG00000008282;ENSG00000159202;ENSG00000081148;ENSG00000170615;ENSG00000185585;ENSG00000122711;ENSG00000176101;ENSG00000163950;ENSG00000136950;ENSG00000139780;ENSG00000141655;ENSG00000105851;ENSG00000169598;ENSG00000165006;ENSG00000164253;ENSG00000163600;ENSG00000102245;ENSG00000137804;ENSG00000155034;ENSG00000177096;ENSG00000139921	gga_br_m_ca1;gga_br_f_ca1;gga_cb_m_ca1;gga_cb_f_ca1;gga_ht_m_ca1;gga_ht_f_ca1;gga_kd_m_ca1;gga_kd_f_ca1;gga_lv_m_ca1;gga_lv_f_ca1
51	32	7	mmu;mdo;oan	ht	GO:0006120	3,85E-05	0,003664981420277	GO:0030016	1,69E-07	1,24E-05	GO:0003954	3,97E-05	0,003213674887284	5010	7,21E-06	0,000793638022477	11	0,030754829943871	0,856777912584366	ENSG00000091482;ENSG00000170807;ENSG00000130347;ENSG00000174429;ENSG00000168291;ENSG00000103966;ENSG00000144771;ENSG00000171109;ENSG00000140795;ENSG00000175564;ENSG00000163833;ENSG00000145725;ENSG00000105953;ENSG00000164440;ENSG00000184117;ENSG00000186628;ENSG00000134571;ENSG00000081248;ENSG00000174437;ENSG00000123700;ENSG00000120457;ENSG00000164532;ENSG00000120729;ENSG00000121743;ENSG00000198812;ENSG00000115593;ENSG00000130957;ENSG00000130414;ENSG00000134375;ENSG00000184983;ENSG00000213619;ENSG00000165917	mmu_ht_m2_ca1;mmu_ht_m1_ca1;mmu_ht_f_ca1;mdo_ht_m_ca1;mdo_ht_f_ca1;oan_ht_m_ca1;oan_ht_f_ca1
52	72	13	hsa;ptr;ppa;ggo;ppy;mml;mmu;mdo;oan	ht	GO:0006936	3,83E-11	3,36E-08	GO:0030016	2,50E-19	3,28E-16	GO:0008307	6,06E-07	0,000127808619439	5414	5,17E-09	1,72E-06	7	0,093408082020203	0,999927259622818	ENSG00000091482;ENSG00000198523;ENSG00000160808;ENSG00000151617;ENSG00000140986;ENSG00000170807;ENSG00000129170;ENSG00000174429;ENSG00000198842;ENSG00000154415;ENSG00000165192;ENSG00000168291;ENSG00000118407;ENSG00000100628;ENSG00000146809;ENSG00000048028;ENSG00000114854;ENSG00000158022;ENSG00000147573;ENSG00000172399;ENSG00000239474;ENSG00000175946;ENSG00000102683;ENSG00000116688;ENSG00000089225;ENSG00000140795;ENSG00000145949;ENSG00000163833;ENSG00000141052;ENSG00000140740;ENSG00000105953;ENSG00000137878;ENSG00000118194;ENSG00000148677;ENSG00000163820;ENSG00000203867;ENSG00000164440;ENSG00000186628;ENSG00000164309;ENSG00000185761;ENSG00000185028;ENSG00000134571;ENSG00000124743;ENSG00000174437;ENSG00000036448;ENSG00000122367;ENSG00000123700;ENSG00000115641;ENSG00000164532;ENSG00000077522;ENSG00000140990;ENSG00000138347;ENSG00000172572;ENSG00000121743;ENSG00000163827;ENSG00000198812;ENSG00000122477;ENSG00000091436;ENSG00000115593;ENSG00000140416;ENSG00000197893;ENSG00000119421;ENSG00000205678;ENSG00000106511;ENSG00000184752;ENSG00000112183;ENSG00000213619;ENSG00000010256;ENSG00000124701;ENSG00000170417;ENSG00000075415;ENSG00000156804	hsa_ht_m1_ca1;ptr_ht_m_ca1;ppa_ht_f_ca1;ggo_ht_f_ca1;ppy_ht_m_ca1;mml_ht_f_ca1;mmu_ht_m2_ca1;mmu_ht_m1_ca1;mmu_ht_f_ca1;mdo_ht_m_ca1;mdo_ht_f_ca1;oan_ht_m_ca1;oan_ht_f_ca1
53	57	17	hsa;ptr;ppa;ggo;ppy;mml;mmu;mdo;oan	ht	GO:0048738	6,99E-12	7,52E-09	GO:0030016	5,66E-21	1,70E-17	GO:0003779	2,61E-08	1,09E-05	5414	7,60E-11	4,07E-08	6	0,102251463391601	0,999927259622818	ENSG00000091482;ENSG00000198523;ENSG00000160808;ENSG00000140986;ENSG00000170807;ENSG00000129170;ENSG00000174429;ENSG00000198842;ENSG00000154415;ENSG00000165192;ENSG00000172403;ENSG00000118407;ENSG00000146809;ENSG00000114854;ENSG00000158022;ENSG00000172399;ENSG00000239474;ENSG00000175946;ENSG00000102683;ENSG00000089225;ENSG00000140795;ENSG00000163833;ENSG00000141052;ENSG00000140740;ENSG00000137878;ENSG00000118194;ENSG00000148677;ENSG00000203867;ENSG00000164440;ENSG00000186628;ENSG00000164309;ENSG00000185761;ENSG00000185028;ENSG00000134571;ENSG00000124743;ENSG00000174437;ENSG00000036448;ENSG00000122367;ENSG00000115641;ENSG00000164532;ENSG00000077522;ENSG00000138347;ENSG00000172572;ENSG00000121743;ENSG00000163827;ENSG00000198812;ENSG00000122477;ENSG00000091436;ENSG00000115593;ENSG00000140416;ENSG00000197893;ENSG00000205678;ENSG00000106511;ENSG00000184752;ENSG00000112183;ENSG00000124701;ENSG00000170417	hsa_ht_m1_ca1;hsa_ht_m2_ca1;hsa_ht_f_ca1;ptr_ht_m_ca1;ptr_ht_f_ca1;ppa_ht_f_ca1;ggo_ht_f_ca1;ppy_ht_m_ca1;ppy_ht_f_ca1;mml_ht_f_ca1;mmu_ht_m2_ca1;mmu_ht_m1_ca1;mmu_ht_f_ca1;mdo_ht_m_ca1;mdo_ht_f_ca1;oan_ht_m_ca1;oan_ht_f_ca1
54	31	20	hsa;ptr;ppa;ggo;ppy;mml;mmu;mdo;oan;gga	lv	GO:0042060	3,32E-09	1,58E-06	GO:0005576	9,68E-10	1,44E-07	GO:0004866	5,55E-10	4,88E-07	4610	9,96E-14	1,28E-10	4	0,050949408202521	0,954808767979514	ENSG00000137561;ENSG00000113905;ENSG00000138315;ENSG00000157131;ENSG00000021852;ENSG00000169856;ENSG00000151790;ENSG00000171557;ENSG00000163631;ENSG00000171564;ENSG00000198650;ENSG00000151224;ENSG00000106927;ENSG00000101981;ENSG00000180210;ENSG00000122787;ENSG00000080618;ENSG00000138075;ENSG00000140093;ENSG00000116833;ENSG00000106804;ENSG00000117601;ENSG00000084110;ENSG00000110169;ENSG00000090512;ENSG00000145826;ENSG00000139209;ENSG00000073734;ENSG00000169903;ENSG00000072080;ENSG00000101323	hsa_lv_m1_ca1;hsa_lv_m2_ca1;ptr_lv_m_ca1;ppa_lv_m_ca1;ppa_lv_f_ca1;ggo_lv_m_ca1;ggo_lv_f_ca1;ppy_lv_m_ca1;ppy_lv_f_ca1;mml_lv_m_ca1;mml_lv_f_ca1;mmu_lv_m2_ca1;mmu_lv_m1_ca1;mmu_lv_f_ca1;mdo_lv_m_ca1;mdo_lv_f_ca1;oan_lv_m_ca1;oan_lv_f_ca1;gga_lv_m_ca1;gga_lv_f_ca1
55	56	18	hsa;ptr;ppa;ggo;ppy;mml;mmu;mdo;oan	kd	GO:0007588	1,14E-10	8,58E-08	GO:0016324	1,81E-11	4,15E-09	GO:0022857	2,72E-08	1,12E-05	4960	2,44E-07	4,64E-05	7	0,092031614496292	0,999927259622818	ENSG00000133116;ENSG00000182271;ENSG00000158296;ENSG00000081800;ENSG00000116218;ENSG00000166415;ENSG00000111199;ENSG00000176387;ENSG00000107485;ENSG00000148942;ENSG00000168679;ENSG00000104413;ENSG00000107611;ENSG00000147606;ENSG00000106128;ENSG00000006747;ENSG00000164007;ENSG00000155066;ENSG00000147003;ENSG00000140519;ENSG00000015413;ENSG00000145103;ENSG00000131183;ENSG00000153071;ENSG00000120087;ENSG00000113946;ENSG00000163545;ENSG00000036828;ENSG00000137251;ENSG00000128710;ENSG00000153807;ENSG00000138798;ENSG00000179023;ENSG00000074410;ENSG00000151704;ENSG00000168269;ENSG00000135373;ENSG00000135374;ENSG00000184012;ENSG00000112246;ENSG00000170166;ENSG00000174358;ENSG00000021488;ENSG00000081052;ENSG00000169031;ENSG00000105929;ENSG00000125255;ENSG00000164251;ENSG00000115112;ENSG00000083307;ENSG00000166828;ENSG00000111319;ENSG00000168447;ENSG00000147614;ENSG00000086991;ENSG00000099994	hsa_kd_m2_ca1;hsa_kd_m1_ca1;hsa_kd_f_ca1;ptr_kd_m_ca1;ppa_kd_m_ca1;ppa_kd_f_ca1;ggo_kd_m_ca1;ggo_kd_f_ca1;ppy_kd_m_ca1;ppy_kd_f_ca1;mml_kd_m_ca1;mml_kd_f_ca1;mmu_kd_m1_ca1;mmu_kd_m2_ca1;mmu_kd_f_ca1;mdo_kd_m_ca1;mdo_kd_f_ca1;oan_kd_f_ca1
56	22	5	oan;gga	ts	GO:0045132	4,70E-05	0,004292477216234	GO:0000775	0,000910462659314	0,016849787903155	GO:0000016	0,00338911247617	0,082719796457162	52	0,021556104885269	0,249591173598667	X	7,51E-07	0,001888114570209	ENSG00000204952;ENSG00000115850;ENSG00000129810;ENSG00000064218;ENSG00000181544;ENSG00000165304;ENSG00000187772;ENSG00000114113;ENSG00000197275;ENSG00000186871;ENSG00000121075;ENSG00000066279;ENSG00000179008;ENSG00000137672;ENSG00000183862;ENSG00000138039;ENSG00000087916;ENSG00000151962;ENSG00000146857;ENSG00000102384;ENSG00000165164;ENSG00000205081	oan_ts_m3_ca1;oan_ts_m1_ca1;oan_ts_m2_ca1;gga_ts_m1_ca1;gga_ts_m2_ca1
